"gene"	"avg_log2fc"	"comb_adjpval"
"1475"	"YER008C"	-0.255070795881241	1
"1476"	"YER009W"	-0.565717617146541	1
"1477"	"YER010C"	-0.183622353625625	1
"1478"	"YER011W"	-0.0450718832188044	1
"1479"	"YER012W"	0.238692499338511	1
"1480"	"YER013W"	-0.261673376126648	1
"1481"	"YER014C-A"	-0.0307147702832046	1
"1482"	"YER014W"	0.204049266235002	1
"1483"	"YER015W"	0.127506934527697	1
"1484"	"YER016W"	-0.068262609548777	1
"1485"	"YER017C"	0.176254184641343	1
"1486"	"YER018C"	-0.0752032654571394	1
"1487"	"YER019C-A"	-0.544392481106576	1
"1488"	"YER019W"	0.056651569364997	1
"1489"	"YER020W"	0.449147900838793	1
"1490"	"YER021W"	-0.0463383979003077	1
"1491"	"YER022W"	-0.0580723569007772	1
"1492"	"YER023W"	0.414147201321184	1
"1493"	"YER024W"	0.276877103389256	1
"1494"	"YER025W"	3.04034312676106	0.0149931269139482
"1495"	"YER026C"	-0.0618683428673826	1
"1496"	"YER027C"	-0.101179181208747	1
"1497"	"YER028C"	-0.116603357860464	1
"1498"	"YER029C"	-0.387951964231587	0.999999999087477
"1499"	"YER030W"	-0.498676004741459	1
"1500"	"YER031C"	0.28578626549915	1
"1501"	"YER033C"	-0.0405640663375513	1
"1502"	"YER034W"	-0.0327941771601398	1
"1503"	"YER035W"	-0.168860100958279	1
"1504"	"YER036C"	0.0619883620647703	1
"1505"	"YER037W"	-0.332225530300226	1
"1506"	"YER038C"	0.177894310601061	1
"1507"	"YER038W-A"	-0.164731488637905	1
"1508"	"YER039C-A"	0.170165075065441	1
"1509"	"YER039C"	-0.0176438438359572	1
"1510"	"YER040W"	0.181918629890776	1
"1511"	"YER041W"	-0.255615994126129	1
"1512"	"YER042W"	0.13913516783618	1
"1513"	"YER043C"	0.415826735881745	1
"1514"	"YER044C-A"	-0.141370002677442	1
"1515"	"YER044C"	0.0279149493964564	1
"1516"	"YER045C"	-0.0732398621160478	1
"1517"	"YER046W"	0.22246529104341	1
"1518"	"YER047C"	0.322619259202988	0.999999999087477
"1519"	"YER048C"	0.120040721175901	1
"1520"	"YER048W-A"	-0.13439597266856	1
"1521"	"YER049W"	-0.272187304598304	0.999999999999956
"1522"	"YER050C"	-0.0459943249750055	1
"1523"	"YER052C"	0.150445846908785	0.999999999087477
"1524"	"YER053C-A"	0.0844099186310124	1
"1525"	"YER053C"	-0.0249724864453298	1
"1526"	"YER054C"	0.0644970232801385	1
"1527"	"YER055C"	0.963254180821368	0.999545503207478
"1528"	"YER056C-A"	-0.0803883770493461	1
"1529"	"YER056C"	0.0916141455294755	1
"1530"	"YER057C"	0.238865388028949	1
"1531"	"YER058W"	0.15243532239332	1
"1532"	"YER059W"	-0.165919113150139	1
"1533"	"YER060W-A"	0.487965340488895	1
"1534"	"YER060W"	-0.210761294466787	1
"1535"	"YER061C"	-0.033462080543849	1
"1536"	"YER062C"	-0.280949788166655	1
"1537"	"YER063W"	-0.103410411938463	1
"1538"	"YER064C"	0.601119083991679	0.999999999087477
"1539"	"YER065C"	0.0418068420294086	1
"1540"	"YER066W"	-0.0733188661327179	1
"1541"	"YER067W"	0.179137275156335	1
"1542"	"YER068W"	-0.478870332647472	1
"1543"	"YER069W"	0.0515723553400586	1
"1544"	"YER070W"	-0.0579177775105972	1
"1545"	"YER071C"	0.214784157339241	1
"1546"	"YER072W"	0.0824527258346132	1
"1547"	"YER073W"	0.111127607043264	1
"1548"	"YER074W-A"	-0.0334143943255383	1
"1549"	"YER074W"	-0.421368371400123	1
"1550"	"YER075C"	-0.0138671409312928	1
"1551"	"YER076C"	0.23281037547515	1
"1552"	"YER077C"	-0.182532205446789	1
"1553"	"YER078C"	0.0812567439307106	1
"1554"	"YER078W-A"	0.21074898527484	1
"1555"	"YER079W"	0.346871787410729	1
"1556"	"YER080W"	0.27567044110268	1
"1557"	"YER082C"	-0.819509635108908	0.999972254237057
"1558"	"YER083C"	-0.225000447202246	1
"1559"	"YER084W"	0.0479517591379653	1
"1560"	"YER085C"	-0.111633662577275	1
"1561"	"YER086W"	-0.537154270259569	0.999978639642304
"1562"	"YER087C-B"	-0.157790999109588	1
"1563"	"YER087W"	0.136158223610479	1
"1564"	"YER088C"	0.295994499968975	1
"1565"	"YER089C"	0.105153081333729	1
"1566"	"YER090W"	0.144226646158417	1
"1567"	"YER091C"	0.0684453391285494	1
"1568"	"YER092W"	0.0833673786176514	1
"1569"	"YER093C-A"	-0.0713572444006231	1
"1570"	"YER093C"	-0.142621045166707	1
"1571"	"YER094C"	-0.232080741653551	1
"1572"	"YER095W"	-0.279413317443999	1
"1573"	"YER096W"	0.26602912619701	1
"1574"	"YER098W"	0.040234559302115	1
"1575"	"YER099C"	0.11193439014545	1
"1576"	"YER100W"	0.0820666240014697	1
"1577"	"YER101C"	-0.0607586965973859	1
"1578"	"YER102W"	-0.395708175977159	1
"1579"	"YER103W"	-0.0819727836947895	1
"1580"	"YER104W"	0.107363269283118	1
"1581"	"YER105C"	0.358610095832675	1
"1582"	"YER106W"	0.674011945411501	1
"1583"	"YER107C"	-0.0314220728187212	1
"1584"	"YER109C"	-0.182383640231525	1
"1585"	"YER110C"	0.0294651178440058	1
"1586"	"YER111C"	-0.123469828469201	1
"1587"	"YER112W"	0.226752621361325	1
"1588"	"YER113C"	0.156713392026297	1
"1589"	"YER114C"	0.155947049204931	1
"1590"	"YER115C"	0.232002866337441	1
"1591"	"YER116C"	0.0234834505084084	1
"1592"	"YER117W"	-0.179479116129493	1
"1593"	"YER118C"	-0.116183668760797	1
"1594"	"YER119C"	-0.124254510009753	1
"1595"	"YER120W"	0.074775068031513	0.999978639642304
"1596"	"YER121W"	-0.141169944319243	1
"1597"	"YER122C"	-0.359797075731794	0.999999999087477
"1598"	"YER124C"	-0.0115516621297084	1
"1599"	"YER125W"	0.132961045685738	1
"1600"	"YER126C"	-0.366634088858926	1
"1601"	"YER127W"	-0.979268382181397	0.987415162853426
"1602"	"YER128W"	-0.0222057666595374	1
"1603"	"YER129W"	-0.0227150004958588	1
"1604"	"YER130C"	0.15459241865349	1
"1605"	"YER131W"	-0.382477634832673	0.999999999999956
"1606"	"YER132C"	0.0433508212855627	1
"1607"	"YER133W"	-0.332675683379467	1
"1608"	"YER134C"	-0.304921708459718	1
"1609"	"YER135C"	0.219803412507607	1
"1610"	"YER136W"	-0.106189527990365	1
"1611"	"YER137C"	-0.253259952113695	1
"1612"	"YER139C"	-0.330907290326124	1
"1613"	"YER140W"	-0.261003210212547	0.999978639642304
"1614"	"YER141W"	-0.0357932433541676	1
"1615"	"YER142C"	-0.0492347835646982	1
"1616"	"YER143W"	-0.114415666362687	1
"1617"	"YER144C"	0.0310096803036341	1
"1618"	"YER145C-A"	-0.0232048803096556	1
"1619"	"YER145C"	0.13677900557578	1
"1620"	"YER146W"	0.229903522386599	1
"1621"	"YER147C"	-0.132372514700593	1
"1622"	"YER149C"	0.198863172032544	1
"1623"	"YER150W"	0.27684546277266	1
"1624"	"YER151C"	-0.0681319904007367	1
"1625"	"YER152C"	-0.188746864633815	1
"1626"	"YER153C"	-0.00143239472593379	0.999978639642304
"1627"	"YER154W"	0.00564873671287644	1
"1628"	"YER155C"	-0.136065066438526	1
"1629"	"YER156C"	-0.135187518573128	1
"1630"	"YER157W"	-0.0444229016304317	1
"1631"	"YER158C"	-0.145542918716973	1
"1632"	"YER159C-A"	0.245148239707252	1
"1633"	"YER159C"	0.138538066892122	1
"1634"	"YER161C"	-0.0606314416779482	1
"1635"	"YER162C"	-0.0820306006539511	1
"1636"	"YER163C"	0.0163332138625822	1
"1637"	"YER164W"	0.114816353326547	1
"1638"	"YER165W"	-0.0731928639319882	0.999964869508444
"1639"	"YER166W"	0.100166546156067	1
"1640"	"YER167W"	0.141752409046392	1
"1641"	"YER168C"	-0.554305265535148	0.999999999087477
"1642"	"YER169W"	-0.0159334214636355	1
"1643"	"YER170W"	-0.0819250585425274	1
"1644"	"YER171W"	0.59693450577431	1
"1645"	"YER172C"	-0.0224410963621644	1
"1646"	"YER173W"	-0.0614085192024964	0.999999999087477
"1647"	"YER174C"	0.131150880067877	1
"1648"	"YER175W-A"	-0.0589821861920058	1
"1649"	"YER175C"	0.113863741616892	1
"1650"	"YER176W"	-0.150590843648632	1
"1651"	"YER177W"	-0.365742287061725	1
"1652"	"YER178W"	-0.802618995817223	1
"1653"	"YER179W"	-0.0314356783778582	1
"1654"	"YER180C-A"	0.267318163773119	1
"1655"	"YER180C"	0.0334303747990083	1
"1656"	"YER181C"	-0.228947002123882	1
"1657"	"YER182W"	-0.152562601187819	1
"1658"	"YER183C"	-0.101216407004535	1
"1659"	"YER184C"	0.235921821244316	1
"1660"	"YER185W"	-0.0340867443410413	1
"1661"	"YER186C"	-0.0820035104008681	1
"1662"	"YER187W"	-0.210219675966772	1
"1663"	"YER188C-A"	-0.179880056011066	0.999999999999956
"1664"	"YFL001W"	-0.0791491810199741	1
"1665"	"YFL002C"	-0.0227090256543197	1
"1666"	"YFL002W-A"	-0.308178485940943	0.999999999087477
"1667"	"YFL003C"	0.0620328548075513	1
"1668"	"YFL004W"	-0.000659442583667263	0.999978639642304
"1669"	"YFL005W"	0.0809573735953214	1
"1670"	"YFL007W"	0.112550030578061	1
"1671"	"YFL008W"	-0.0305111797933973	1
"1672"	"YFL009W"	-0.27278608441995	1
"1673"	"YFL010W-A"	0.0817297333382098	1
"1674"	"YFL011W"	-0.0968537918422619	1
"1675"	"YFL012W"	-0.452208245524327	1
"1676"	"YFL013C"	-0.225446325551581	1
"1677"	"YFL015C"	0.0848407304229548	1
"1678"	"YFL014W"	0.0472575575863535	1
"1679"	"YFL016C"	0.0469959932752011	1
"1680"	"YFL017C"	-0.235818594123849	1
"1681"	"YFL017W-A"	0.203980363905936	1
"1682"	"YFL018C"	-0.328717948181968	1
"1683"	"YFL020C"	0.0964998959570084	1
"1684"	"YFL021W"	-0.24339923746704	1
"1685"	"YFL022C"	1.78533752231887	0.41923650999178
"1686"	"YFL023W"	0.0336700195872344	1
"1687"	"YFL024C"	-0.102415670869539	1
"1688"	"YFL025C"	0.0261808731572002	1
"1689"	"YFL026W"	-0.00828506514419331	1
"1690"	"YFL027C"	0.237480179605572	1
"1691"	"YFL028C"	0.167220025137213	1
"1692"	"YFL029C"	0.0900319264999869	1
"1693"	"YFL030W"	-0.0718882269289725	1
"1694"	"YFL031W"	0.226430793805109	1
"1695"	"YFL033C"	0.173251253291513	1
"1696"	"YFL034C-A"	-0.144917877882758	1
"1697"	"YFL034W"	-0.0146245268535294	1
"1698"	"YFL034C-B"	-0.304329532863585	1
"1699"	"YFL036W"	0.369570928595105	0.999999999999956
"1700"	"YFL037W"	-0.0473191210336206	1
"1701"	"YFL038C"	0.147374604783713	0.999999999999956
"1702"	"YFL039C"	-0.533746942892439	1
"1703"	"YFL041W-A"	0.0163599354303581	1
"1704"	"YFL041W"	-0.0325710531686002	1
"1705"	"YFL042C"	-0.134557989974151	1
"1706"	"YFL044C"	0.0594148568856248	1
"1707"	"YFL045C"	-0.0541790873143531	1
"1708"	"YFL046W"	0.0892882242052061	1
"1709"	"YFL047W"	-0.369980832700679	1
"1710"	"YFL049W"	0.113305960505021	1
"1711"	"YFL050C"	0.282246851461808	0.999999999999956
"1712"	"YFL051C"	-0.174479818357523	1
"1713"	"YFL052W"	-0.164273070830672	1
"1714"	"YFL053W"	0.0820334751504878	1
"1715"	"YFL054C"	-0.262994074863277	1
"1716"	"YFL055W"	0.27207204467334	0.999978639642304
"1717"	"YFL056C"	0.0374824848473309	1
"1718"	"YFL057C"	0.265761264172542	1
"1719"	"YFL059W"	-0.0409834160134367	1
"1720"	"YFL060C"	-0.414149193496834	0.999999999087477
"1721"	"YFL061W"	-0.0326641381197339	1
"1722"	"YFL062W"	0.00421702482847747	1
"1723"	"YFL065C"	-0.546405929621051	0.999999999999956
"1724"	"YFR001W"	0.313239527586085	0.579931053741398
"1725"	"YFR002W"	-0.324882078077214	1
"1726"	"YFR003C"	0.128958534700087	1
"1727"	"YFR004W"	0.272395484505209	1
"1728"	"YFR005C"	0.206300163262521	1
"1729"	"YFR007W"	-0.0906371726396246	1
"1730"	"YFR008W"	-0.0212037844555321	1
"1731"	"YFR009W"	0.183230125289822	1
"1732"	"YFR010W"	-0.120179685583751	1
"1733"	"YFR011C"	-0.219365445241061	0.999999999999956
"1734"	"YFR012W-A"	-0.122929915153883	1
"1735"	"YFR012W"	-0.178065679417232	1
"1736"	"YFR013W"	-0.121355735021347	1
"1737"	"YFR014C"	0.164795356328219	1
"1738"	"YFR015C"	0.345013061332604	0.999999999998325
"1739"	"YFR016C"	0.272913294337678	1
"1740"	"YFR017C"	-0.438989057477822	1
"1741"	"YFR019W"	-0.09023722596492	1
"1742"	"YFR018C"	0.288065362308885	1
"1743"	"YFR020W"	-0.0451031322735791	1
"1744"	"YFR021W"	-0.238788710899402	1
"1745"	"YFR022W"	0.0496077256113193	1
"1746"	"YFR023W"	-0.224882190485392	1
"1747"	"YFR024C-A"	-0.0943464216710826	0.999999999087477
"1748"	"YFR025C"	0.218457355835197	0.999999999999956
"1749"	"YFR026C"	0.0253006166018072	1
"1750"	"YFR027W"	-0.441362810329933	0.999999987691506
"1751"	"YFR028C"	0.213584583144626	1
"1752"	"YFR029W"	0.808278911891671	0.990627055333365
"1753"	"YFR030W"	0.0220870102578636	1
"1754"	"YFR031C-A"	-0.0283754985811545	1
"1755"	"YFR031C"	-0.0416959639308956	1
"1756"	"YFR032C-A"	-0.167616253497306	1
"1757"	"YFR032C-B"	-0.0427549182873081	1
"1758"	"YFR032C"	-0.245674135702707	1
"1759"	"YFR033C"	-0.402894152746743	0.999999999999956
"1760"	"YFR034C"	0.138614779212816	1
"1761"	"YFR035C"	0.162372018231581	1
"1762"	"YFR036W"	-0.34459015154018	1
"1763"	"YFR038W"	0.0657904306510126	1
"1764"	"YFR037C"	-0.151773240826143	1
"1765"	"YFR039C"	-0.193090535644764	1
"1766"	"YFR040W"	0.397718990880725	1
"1767"	"YFR041C"	0.425121721214789	1
"1768"	"YFR042W"	-0.165158193435484	1
"1769"	"YFR043C"	0.189140513240194	1
"1770"	"YFR044C"	0.0160065482076619	1
"1771"	"YFR045W"	0.207588456548597	0.999999999999956
"1772"	"YFR046C"	-0.117806972536646	1
"1773"	"YFR047C"	0.0233084109785192	1
"1774"	"YFR048W"	0.264254192034577	1
"1775"	"YFR049W"	-0.0918685724487638	1
"1776"	"YFR050C"	-1.5649337850424	0.999999182806569
"1777"	"YFR051C"	-0.146498749469469	1
"1778"	"YFR052W"	-0.0996074533097635	1
"1779"	"YFR053C"	0.336211982264615	1
"1780"	"YFR054C"	-0.157061383350246	1
"1781"	"YFR055W"	0.104536335049344	1
"1782"	"YFR057W"	0.178102484520839	1
"1783"	"YGL001C"	-0.144660591868062	1
"1784"	"YGL002W"	0.104065992269277	1
"1785"	"YGL003C"	-0.133225383737108	0.999999999087477
"1786"	"YGL004C"	-0.23387894930257	1
"1787"	"YGL005C"	0.00133299851943634	1
"1788"	"YGL006W-A"	-0.0503977673796795	1
"1789"	"YGL006W"	0.396238834094241	1
"1790"	"YGL007C-A"	-0.203355900720595	1
"1791"	"YGL007W"	-0.395272206812983	1
"1792"	"YGL008C"	0.0752804226567401	0.999999999999956
"1793"	"YGL009C"	-0.280008572849234	1
"1794"	"YGL010W"	0.00330070771719619	1
"1795"	"YGL012W"	0.0423516412684307	1
"1796"	"YGL013C"	-0.0151859296751857	1
"1797"	"YGL014W"	-0.237716465934479	1
"1798"	"YGL015C"	0.0839108760456372	0.999999999999956
"1799"	"YGL016W"	0.280863329199512	1
"1800"	"YGL017W"	0.0216590701446085	1
"1801"	"YGL018C"	-0.0969390988715324	1
"1802"	"YGL019W"	0.073787078476442	1
"1803"	"YGL020C"	0.271810768668555	0.999999999087477
"1804"	"YGL021W"	0.103872645970741	1
"1805"	"YGL022W"	-0.446651731627199	1
"1806"	"YGL023C"	-0.23363142845414	0.999999999087477
"1807"	"YGL025C"	0.139796619941481	1
"1808"	"YGL026C"	-0.00703267612311984	1
"1809"	"YGL027C"	0.330820784311673	1
"1810"	"YGL028C"	0.126823801637589	1
"1811"	"YGL029W"	0.0374551968684239	1
"1812"	"YGL030W"	0.00759002419085764	1
"1813"	"YGL031C"	-0.010155449088128	1
"1814"	"YGL032C"	0.122169522982819	1
"1815"	"YGL033W"	0.111325679714843	1
"1816"	"YGL034C"	0.0295865297719773	1
"1817"	"YGL035C"	0.190886212647377	1
"1818"	"YGL036W"	-0.117842996410324	1
"1819"	"YGL037C"	-0.319673436251554	1
"1820"	"YGL038C"	0.441520829490693	1
"1821"	"YGL039W"	0.297793568756021	1
"1822"	"YGL040C"	-0.17228068785827	1
"1823"	"YGL041C-B"	-0.0381407525242796	1
"1824"	"YGL041W-A"	-0.13129345053201	1
"1825"	"YGL044C"	0.162112394115353	1
"1826"	"YGL045W"	-0.0291147147452953	1
"1827"	"YGL047W"	0.219954763443935	1
"1828"	"YGL048C"	0.835880608833018	0.999999999999956
"1829"	"YGL049C"	-0.12137692206534	1
"1830"	"YGL050W"	0.142961221369905	1
"1831"	"YGL051W"	0.203809339611087	1
"1832"	"YGL053W"	-0.171799395727087	1
"1833"	"YGL054C"	0.0373930510058943	1
"1834"	"YGL055W"	-0.122105477106807	1
"1835"	"YGL056C"	-0.0527413517686726	1
"1836"	"YGL057C"	0.0711349610026581	1
"1837"	"YGL058W"	0.787171079874045	1
"1838"	"YGL059W"	0.57447400100981	1
"1839"	"YGL061C"	-0.188504871025866	1
"1840"	"YGL060W"	0.18327625628195	1
"1841"	"YGL062W"	-0.00229551483015557	1
"1842"	"YGL063W"	-0.148322967889375	1
"1843"	"YGL064C"	0.495415232291831	0.999978639642304
"1844"	"YGL065C"	0.0207136519868439	1
"1845"	"YGL066W"	-0.123070943512241	1
"1846"	"YGL067W"	0.157427017724328	1
"1847"	"YGL070C"	1.2715552446859	0.999999999087477
"1848"	"YGL068W"	0.178885084787271	1
"1849"	"YGL071W"	-0.110179589621827	1
"1850"	"YGL073W"	0.580611431144477	0.999999999999956
"1851"	"YGL076C"	-0.082548199463283	1
"1852"	"YGL077C"	0.144389702300272	1
"1853"	"YGL078C"	0.140513911632014	1
"1854"	"YGL079W"	0.036780122014804	1
"1855"	"YGL080W"	0.385704312276692	1
"1856"	"YGL081W"	-0.0651956799031955	1
"1857"	"YGL082W"	0.113099287692714	1
"1858"	"YGL083W"	-0.0209329960332789	1
"1859"	"YGL084C"	-0.0518831974521257	1
"1860"	"YGL085W"	-0.141185796944107	1
"1861"	"YGL086W"	-0.0997210753688351	1
"1862"	"YGL087C"	-0.113974621793087	0.999999999999956
"1863"	"YGL088W"	0.175796789526164	1
"1864"	"YGL089C"	0.0801206262266879	1
"1865"	"YGL090W"	0.0211262739889385	1
"1866"	"YGL092W"	-0.861746883124671	1
"1867"	"YGL093W"	0.172676724482938	1
"1868"	"YGL094C"	-0.0198051208794356	1
"1869"	"YGL095C"	0.349836495585308	1
"1870"	"YGL096W"	-0.371023828914332	1
"1871"	"YGL097W"	-0.0514266334578715	1
"1872"	"YGL098W"	-0.000649603506045586	1
"1873"	"YGL099W"	-0.085493421992193	1
"1874"	"YGL100W"	-0.0961386513311286	1
"1875"	"YGL101W"	0.135017587832478	1
"1876"	"YGL103W"	-0.250534079599596	1
"1877"	"YGL104C"	-0.0083152791968221	0.999999999999956
"1878"	"YGL105W"	-0.412425213507764	1
"1879"	"YGL106W"	0.262219201278382	0.999999999999956
"1880"	"YGL107C"	-0.0897337391215856	1
"1881"	"YGL108C"	0.17413812953113	1
"1882"	"YGL110C"	-0.0450875305227601	1
"1883"	"YGL111W"	-0.644845613670868	0.999998815108759
"1884"	"YGL112C"	-0.00762609528902181	0.999999999087477
"1885"	"YGL113W"	0.0678029528517361	1
"1886"	"YGL114W"	0.0107735130493063	1
"1887"	"YGL115W"	0.0776738341564416	1
"1888"	"YGL116W"	-0.0519835305023092	1
"1889"	"YGL117W"	0.115428903030338	1
"1890"	"YGL118C"	-0.110880930592145	0.999999999087477
"1891"	"YGL119W"	0.0335653890480703	1
"1892"	"YGL120C"	-0.126592143282027	1
"1893"	"YGL121C"	0.0408286366570657	1
"1894"	"YGL122C"	0.128288445699197	1
"1895"	"YGL123W"	-0.286428085844441	1
"1896"	"YGL124C"	-0.182652290306177	1
"1897"	"YGL125W"	-0.494734775495287	0.999999999999956
"1898"	"YGL126W"	-0.0775644462987593	1
"1899"	"YGL127C"	0.0530580605926442	1
"1900"	"YGL128C"	-0.0675146215279681	1
"1901"	"YGL129C"	-0.0741593323711484	1
"1902"	"YGL131C"	-0.399265572674835	1
"1903"	"YGL130W"	-0.520949600893571	1
"1904"	"YGL133W"	0.274079775125566	1
"1905"	"YGL134W"	0.0719442970071221	1
"1906"	"YGL135W"	-0.28031679738842	1
"1907"	"YGL136C"	0.175866140592999	1
"1908"	"YGL137W"	0.11208090982175	1
"1909"	"YGL138C"	-0.648232068737807	0.999999999087477
"1910"	"YGL139W"	0.0366159962470627	1
"1911"	"YGL140C"	-0.0515159600618287	1
"1912"	"YGL141W"	-0.0201662636328839	1
"1913"	"YGL142C"	-0.0101919145468425	1
"1914"	"YGL143C"	-0.14614796246099	1
"1915"	"YGL144C"	0.191943111789345	0.999999999999956
"1916"	"YGL145W"	0.180863462069913	1
"1917"	"YGL146C"	-0.217092240737077	1
"1918"	"YGL147C"	-0.388115749864512	1
"1919"	"YGL148W"	0.225325745279624	1
"1920"	"YGL149W"	0.162318630014191	1
"1921"	"YGL150C"	0.765430031070982	0.992298258720878
"1922"	"YGL151W"	-0.015904689952491	1
"1923"	"YGL153W"	0.109095535057422	1
"1924"	"YGL154C"	-0.0234039291754174	1
"1925"	"YGL155W"	0.129502619302624	1
"1926"	"YGL156W"	0.0737711519798814	1
"1927"	"YGL157W"	0.0305959000644113	1
"1928"	"YGL158W"	-0.0389155336792965	1
"1929"	"YGL159W"	-0.232766697287243	1
"1930"	"YGL160W"	0.320609682694814	1
"1931"	"YGL161C"	-0.0531331821495616	0.999978639642304
"1932"	"YGL162W"	-0.0222428650179665	1
"1933"	"YGL163C"	-0.080207514544283	1
"1934"	"YGL164C"	0.155655178637862	1
"1935"	"YGL166W"	-0.0698826384811002	1
"1936"	"YGL167C"	-0.0623669013144471	1
"1937"	"YGL168W"	-0.235953786830953	1
"1938"	"YGL169W"	0.344938739478723	1
"1939"	"YGL170C"	0.00601902234075382	1
"1940"	"YGL171W"	-0.414491550986947	0.999999999087477
"1941"	"YGL172W"	-0.134031482987737	1
"1942"	"YGL173C"	-0.213503008855978	1
"1943"	"YGL175C"	-0.126526275321472	1
"1944"	"YGL176C"	-0.148713796443395	1
"1945"	"YGL178W"	-0.156826840567154	1
"1946"	"YGL179C"	-0.152165000429846	1
"1947"	"YGL180W"	-0.211683495782751	1
"1948"	"YGL181W"	-0.284908785147834	1
"1949"	"YGL183C"	-0.439841344093284	1
"1950"	"YGL184C"	-0.152507881022009	1
"1951"	"YGL185C"	-0.0916556122405009	1
"1952"	"YGL186C"	0.0439674052265671	1
"1953"	"YGL187C"	-0.0349121062804438	1
"1954"	"YGL188C-A"	-0.302981498395622	0.999999999999956
"1955"	"YGL189C"	-0.0114918195887683	1
"1956"	"YGL190C"	-0.498193749100934	1
"1957"	"YGL191W"	-0.125665331646923	1
"1958"	"YGL192W"	-0.00097209387321689	1
"1959"	"YGL193C"	-0.128119212606217	1
"1960"	"YGL194C-A"	0.014344720247851	1
"1961"	"YGL194C"	-0.0342151481481878	1
"1962"	"YGL195W"	-0.190627892882105	1
"1963"	"YGL196W"	-0.104617649346026	1
"1964"	"YGL197W"	0.43666194300679	1
"1965"	"YGL198W"	0.211692041107926	1
"1966"	"YGL200C"	-0.279969166006844	1
"1967"	"YGL201C"	0.183191333836909	1
"1968"	"YGL202W"	0.182901960613263	1
"1969"	"YGL203C"	-0.11838398731877	1
"1970"	"YGL204C"	-0.0690187148351481	1
"1971"	"YGL205W"	-0.209348177066461	1
"1972"	"YGL206C"	0.175485706717308	0.999999999999956
"1973"	"YGL207W"	-0.286321517818752	1
"1974"	"YGL208W"	0.079275273072056	1
"1975"	"YGL209W"	0.0250731212966873	1
"1976"	"YGL210W"	0.0348134838150737	1
"1977"	"YGL211W"	-0.145753123434821	1
"1978"	"YGL212W"	0.0485586581266586	1
"1979"	"YGL213C"	-0.235717870177903	0.999999999999956
"1980"	"YGL215W"	0.0272919617179392	1
"1981"	"YGL216W"	-0.406086217960991	0.999999999999999
"1982"	"YGL219C"	0.954206458141263	0.817686968679284
"1983"	"YGL220W"	-0.0061129563929467	1
"1984"	"YGL222C"	-0.0217092198519954	1
"1985"	"YGL221C"	-0.301016266877994	1
"1986"	"YGL223C"	-0.0502765784857107	1
"1987"	"YGL224C"	-0.0521920106974019	1
"1988"	"YGL225W"	-0.0113751717902856	1
"1989"	"YGL226C-A"	0.00281531650435831	0.999999999999956
"1990"	"YGL226W"	0.198881626874933	0.999999999999956
"1991"	"YGL227W"	-0.255260835629553	1
"1992"	"YGL228W"	0.0478514500178851	1
"1993"	"YGL229C"	0.0663066065948831	1
"1994"	"YGL230C"	0.0940072383050242	1
"1995"	"YGL231C"	-0.399988835113754	1
"1996"	"YGL232W"	0.0513698384800281	1
"1997"	"YGL233W"	-0.154109217776609	1
"1998"	"YGL234W"	-0.238694181399411	1
"1999"	"YGL235W"	-0.16859752867329	1
"2000"	"YGL236C"	-0.2720899362508	1
"2001"	"YGL237C"	0.0915759024177779	1
"2002"	"YGL238W"	-0.0140701399822955	1
"2003"	"YGL240W"	0.0887184128715003	1
"2004"	"YGL241W"	0.0195984538813926	1
"2005"	"YGL242C"	0.0306124093584766	0.999978639642304
"2006"	"YGL243W"	-0.0374146355630922	1
"2007"	"YGL244W"	0.0293354306297073	1
"2008"	"YGL245W"	0.813028539025562	0.0939918626887124
"2009"	"YGL247W"	-0.235026075877519	1
"2010"	"YGL248W"	0.198212834490975	1
"2011"	"YGL249W"	0.0497914378187441	0.999999999999956
"2012"	"YGL251C"	0.226584356822242	1
"2013"	"YGL250W"	-0.138984039941361	0.999999999999956
"2014"	"YGL252C"	0.100157726367565	1
"2015"	"YGL253W"	-0.338801784916163	1
"2016"	"YGL254W"	0.191280771913325	1
"2017"	"YGL255W"	-0.100686250546125	1
"2018"	"YGL256W"	-0.0320925577873611	1
"2019"	"YGL257C"	-0.201689603023548	1
"2020"	"YGL258W-A"	-0.244399464379028	1
"2021"	"YGL258W"	-0.11304439385084	1
"2022"	"YGL259W"	-0.0638756324003975	1
"2023"	"YGL260W"	-0.136982596184641	1
"2024"	"YGL261C"	0.917847402449695	0.999978639642304
"2025"	"YGL262W"	-0.3889030795291	1
"2026"	"YGL263W"	-0.0179845767480075	1
"2027"	"YGR001C"	0.0223469549781886	1
"2028"	"YGR002C"	0.151616100697244	1
"2029"	"YGR004W"	0.13644785470269	1
"2030"	"YGR005C"	0.456126603164112	1
"2031"	"YGR006W"	-0.0924489046268255	1
"2032"	"YGR007W"	0.0520175261394532	1
"2033"	"YGR008C"	-0.0532003152444443	1
"2034"	"YGR009C"	-0.0182405572906845	1
"2035"	"YGR010W"	-0.0369581606049596	1
"2036"	"YGR012W"	-0.0304201080100841	1
"2037"	"YGR013W"	0.00034260388683029	1
"2038"	"YGR014W"	-0.0223177128038065	1
"2039"	"YGR015C"	0.175148970513895	1
"2040"	"YGR017W"	0.00377153151355061	1
"2041"	"YGR019W"	-0.0608122340297695	1
"2042"	"YGR020C"	-0.0502246621547056	1
"2043"	"YGR021W"	0.147042425227624	1
"2044"	"YGR023W"	-0.112551323463781	1
"2045"	"YGR024C"	0.796876094082682	0.752267582775856
